1.364102	-9.114526
1.487046	-9.854344
-1.173883	14.059533
-4.721264	52.931390
0.930664	-7.244662
2.313052	-14.450245
1.531243	-12.101142
-4.380384	43.249702
-3.469592	29.009717
2.556538	-19.941448
-0.041668	2.739313
-1.156309	11.177492
-2.116822	20.942291
-3.136335	34.478254
4.473376	-37.303432
-1.019436	13.036893
-3.608483	37.521896
0.413727	-1.367309
-4.694836	54.890268
0.484500	-2.438906
-1.034114	9.654386
2.609456	-17.140910
-3.372154	25.273306
-0.318999	3.716034
0.936447	-5.894902
-4.146656	40.436721
-0.028592	2.647782
2.768988	-24.373548
-3.661821	36.701822
2.001949	-13.700095
3.307311	-24.349424
0.131478	0.878753
-4.951862	42.583362
-1.432881	15.068526
4.730217	-32.958964
-3.553424	33.177104
2.747657	-28.327002
-1.390207	13.780674
-2.184218	16.913916
0.434095	-1.709459
-0.927614	10.618995
4.203039	-40.128909
-1.431007	13.528077
-3.874908	36.760932
-2.449161	25.589204
-3.443229	37.164588
3.131109	-28.717962
1.296388	-7.912267
1.593743	-14.855394
1.641176	-11.997176
0.472770	-2.288330
-2.140510	26.459684
-4.026868	47.003194
3.312184	-32.226472
-1.849796	17.938556
0.987836	-7.986033
-0.312323	4.677395
1.582113	-11.506272
-2.390001	25.946060
-2.154696	18.599673
1.910566	-12.731707
4.734786	-35.295741
-2.174418	19.235827
3.539930	-23.001401
4.013280	-34.996675
3.377542	-34.680890
2.522797	-23.685031
-2.408687	20.616977
4.471385	-41.989758
3.471323	-22.154511
3.423747	-32.682649
2.771563	-21.015538
-0.262447	3.974520
3.511655	-33.534019
4.291844	-34.505277
-4.757564	38.512768
2.290873	-19.207318
-0.336803	4.328446
0.911938	-5.160359
4.844977	-39.517067
3.470075	-22.221085
4.766972	-39.333519
-1.551448	11.998399
-2.226367	17.022278
-1.835928	15.644117
-1.635112	14.219774
0.480999	-2.445849
-2.147943	18.470104
4.158592	-36.606139
1.706833	-13.700543
2.854912	-21.775050
-3.169946	38.008080
-3.591142	28.286070
-4.442553	49.357033
1.183735	-9.896187
0.899414	-6.168779
-1.249640	10.059845
-4.773818	39.646239
-3.407488	40.811207
0.067729	1.536813
2.871721	-20.484349
2.620376	-23.111624
4.343248	-30.062087
2.951800	-25.262419
-0.457386	6.997150
-1.556013	15.319958
-3.671402	27.747873
0.612338	-3.663955
-2.923848	30.286267
-3.819933	29.561077
2.676547	-26.123038
-0.427447	5.811312
2.258431	-16.273544
-3.932744	33.869718
-0.608588	8.100029
0.573880	-3.165076
3.555837	-29.164539
4.119294	-32.014914
-1.486697	15.887235
-1.276376	10.218193
-3.977645	38.797331
1.575932	-14.838295
-2.811901	27.058240
3.664313	-28.322008
-1.065951	13.350458
-0.461150	5.053945
-3.182462	24.186207
-4.325615	39.813291
2.845534	-23.202657
3.018670	-28.146396
-0.365810	5.818976
3.524226	-30.209726
1.256480	-7.941501
-3.195090	25.480685
-4.699298	42.128595
-3.702215	34.217528
-1.843939	23.012461
2.315346	-22.857639
2.729803	-20.402403
-3.514312	39.725422
2.957996	-25.363419
-3.346547	32.828148
2.171029	-20.540928
-4.214432	45.679207
-1.061340	11.762143
3.158299	-19.842705
0.299753	-0.652472
4.473565	-37.040005
-1.833192	19.730770
0.781654	-4.145669
-3.097709	30.855945
-1.077389	11.129903
4.987563	-33.323637
-1.563118	13.143550
4.085708	-32.867809
1.976663	-15.454872
-4.702298	40.595771
-0.187229	4.343455
1.769054	-14.667373
-0.975170	9.144526
-3.459090	27.226412
0.611679	-3.973707
4.493255	-41.374579
4.592954	-36.234502
4.899408	-32.762516
3.360138	-27.116701
1.540800	-11.634985
3.691729	-31.779860
3.637714	-35.787191
2.619246	-26.948939
-3.347324	30.236996
-4.205258	33.672584
0.088946	1.494797
-4.069597	42.101530
-0.621409	9.243691
-1.880285	10.282707
-1.208491	18.796709
4.955924	-11.125887
3.694922	9.640206
4.479066	-18.049323
-2.456952	-6.261550
-4.515084	16.793892
3.318387	9.787416
1.887256	9.744970
0.960219	17.668089
-2.852602	-10.270589
0.351693	7.548399
-4.442444	-10.068606
-0.689507	22.233874
-3.092618	14.039451
-1.722245	16.250909
4.376571	11.809239
3.473670	14.683628
-2.430164	-4.742124
-1.227945	-18.469405
2.335143	-17.022180
2.822241	15.832195
-4.883629	-23.472293
-2.782939	2.199573
-4.329282	16.174857
